proyecto,nombre_proyecto,tipo_proyecto,fase,actividad,material,unidad_medida,cantidad_material,costo_unitario,costo_material,dias_trabajados,duracion_estimada,duracion_real,retraso_dias,costo_mano_obra,costo_estimado,costo_real,diferencia_costo,porcentaje_desviacion,ciudad,clima,estado_costo,fecha_inicio,fecha_fin,offset_inicio,duracion_calculada,costo_total
9,Centro Empresarial Nova,Comercial,Estructura,Armado,Acero,Kg,92,4500,414000,29,37,29,-8,130000,4810000,3770000,1040000,-22.0%,Bogotá,Nublado,Ahorro,2025-06-17,2025-07-16,297,-267,544000
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,7,300000,2100000,9,9,9,0,100000,900000,900000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-08-18,2025-08-27,289,-270,2200000
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Instalación closet,MDF,Unidad,16,200000,3200000,5,5,5,0,110000,550000,550000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-04-19,2025-04-24,274,-225,3310000
5,Residencial Jardines del Sur,Residencial,Estructura,Armado,Acero,Kg,82,4500,369000,23,23,23,0,130000,2990000,2990000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-09-27,2025-10-20,332,-290,499000
8,Mall Gran Avenida,Comercial,Acabados,Enchape,Cerámica,m2,21,50000,1050000,10,12,10,-2,105000,1260000,1050000,210000,-17.0%,Bogotá,Soleado,Ahorro,2025-10-22,2025-11-01,285,-226,1155000
3,Residencial Altos del Norte,Residencial,Acabados,Enchape,Cerámica,m2,17,50000,850000,14,12,14,2,105000,1260000,1470000,-210000,17.0%,Bogotá,Lluvia,Sobrecosto,2025-02-07,2025-02-21,330,-283,955000
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Acueducto,Punto agua,Punto,7,140000,980000,16,15,16,1,120000,1800000,1920000,-120000,7.0%,Bogotá,Lluvia,Sobrecosto,2025-11-17,2025-12-03,316,-284,1100000
6,Centro Comercial Plaza Central,Comercial,Instalaciones,Eléctrica,Punto eléctrico,Punto,5,120000,600000,15,18,15,-3,120000,2160000,1800000,360000,-17.0%,Bogotá,Soleado,Ahorro,2025-04-19,2025-05-04,268,-224,720000
8,Mall Gran Avenida,Comercial,Estructura,Vaciado,Concreto,m3,8,350000,2800000,22,25,22,-3,130000,3250000,2860000,390000,-12.0%,Bogotá,Soleado,Ahorro,2025-10-22,2025-11-13,281,-204,2930000
0,Conjunto Residencial Marsella,Residencial,Estructura,Vaciado,Concreto,m3,10,350000,3500000,21,27,21,-6,130000,3510000,2730000,780000,-22.0%,Bogotá,Soleado,Ahorro,2025-11-17,2025-12-08,321,-255,3630000
5,Residencial Jardines del Sur,Residencial,Cimentación,Armado,Acero,Kg,101,4500,454500,23,21,23,2,130000,2730000,2990000,-260000,10.0%,Bogotá,Lluvia,Sobrecosto,2025-09-27,2025-10-20,332,-300,584500
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Armado,Acero,Kg,99,4500,445500,15,14,15,1,130000,1820000,1950000,-130000,7.0%,Bogotá,Lluvia,Sobrecosto,2025-08-18,2025-09-02,293,-277,575500
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,5,300000,1500000,7,9,7,-2,100000,900000,700000,200000,-22.0%,Bogotá,Soleado,Ahorro,2025-06-14,2025-06-21,287,-261,1600000
1,Urbanización Los Almendros,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,5,300000,1500000,8,7,8,1,100000,700000,800000,-100000,14.0%,Bogotá,Lluvia,Sobrecosto,2025-09-13,2025-09-21,277,-251,1600000
8,Mall Gran Avenida,Comercial,Estructura,Vaciado,Concreto,m3,12,350000,4200000,28,29,28,-1,130000,3770000,3640000,130000,-3.0%,Bogotá,Soleado,Ahorro,2025-10-22,2025-11-19,284,-222,4330000
7,Edificio Corporativo Torre Norte,Comercial,Estructura,Vaciado,Concreto,m3,9,350000,3150000,26,29,26,-3,130000,3770000,3380000,390000,-10.0%,Bogotá,Nublado,Ahorro,2025-04-21,2025-05-17,294,-219,3280000
0,Conjunto Residencial Marsella,Residencial,Cimentación,Vaciado,Concreto,m3,6,350000,2100000,29,28,29,1,130000,3640000,3770000,-130000,4.0%,Bogotá,Nublado,Sobrecosto,2025-11-17,2025-12-16,317,-255,2230000
1,Urbanización Los Almendros,Residencial,Cimentación,Armado,Acero,Kg,110,4500,495000,20,20,20,0,130000,2600000,2600000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-09-13,2025-10-03,277,-237,625000
3,Residencial Altos del Norte,Residencial,Estructura,Vaciado,Concreto,m3,9,350000,3150000,22,20,22,2,130000,2600000,2860000,-260000,10.0%,Bogotá,Lluvia,Sobrecosto,2025-02-07,2025-03-01,331,-261,3280000
3,Residencial Altos del Norte,Residencial,Estructura,Vaciado,Concreto,m3,12,350000,4200000,15,15,15,0,130000,1950000,1950000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-02-07,2025-02-22,329,-309,4330000
5,Residencial Jardines del Sur,Residencial,Acabados,Estuco,Estuco plástico,Bulto,22,30000,660000,11,10,11,1,95000,950000,1045000,-95000,10.0%,Bogotá,Lluvia,Sobrecosto,2025-09-27,2025-10-08,337,-302,755000
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Instalación closet,MDF,Unidad,8,200000,1600000,10,9,10,1,110000,990000,1100000,-110000,11.0%,Bogotá,Lluvia,Sobrecosto,2025-04-19,2025-04-29,267,-239,1710000
9,Centro Empresarial Nova,Comercial,Equipamiento,Instalación closet,MDF,Unidad,14,200000,2800000,8,8,8,0,110000,880000,880000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-06-17,2025-06-25,300,-256,2910000
9,Centro Empresarial Nova,Comercial,Acabados,Enchape,Cerámica,m2,32,50000,1600000,12,12,12,0,105000,1260000,1260000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-06-17,2025-06-29,302,-258,1705000
7,Edificio Corporativo Torre Norte,Comercial,Acabados,Estuco,Estuco plástico,Bulto,14,30000,420000,8,9,8,-1,95000,855000,760000,95000,-11.0%,Bogotá,Soleado,Ahorro,2025-04-21,2025-04-29,294,-265,515000
6,Centro Comercial Plaza Central,Comercial,Estructura,Vaciado,Concreto,m3,12,350000,4200000,19,23,19,-4,130000,2990000,2470000,520000,-17.0%,Bogotá,Soleado,Ahorro,2025-04-19,2025-05-08,273,-204,4330000
9,Centro Empresarial Nova,Comercial,Acabados,Enchape,Cerámica,m2,38,50000,1900000,10,13,10,-3,105000,1365000,1050000,315000,-23.0%,Bogotá,Soleado,Ahorro,2025-06-17,2025-06-27,303,-243,2005000
7,Edificio Corporativo Torre Norte,Comercial,Acabados,Enchape,Cerámica,m2,10,50000,500000,12,15,12,-3,105000,1575000,1260000,315000,-20.0%,Bogotá,Nublado,Ahorro,2025-04-21,2025-05-03,289,-255,605000
9,Centro Empresarial Nova,Comercial,Estructura,Armado,Acero,Kg,81,4500,364500,20,18,20,2,130000,2340000,2600000,-260000,11.0%,Bogotá,Nublado,Sobrecosto,2025-06-17,2025-07-07,302,-244,494500
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,9,250000,2250000,5,6,5,-1,95000,570000,475000,95000,-17.0%,Bogotá,Soleado,Ahorro,2025-08-18,2025-08-23,288,-266,2345000
1,Urbanización Los Almendros,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,8,250000,2000000,5,5,5,0,95000,475000,475000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-09-13,2025-09-18,273,-250,2095000
6,Centro Comercial Plaza Central,Comercial,Cimentación,Vaciado,Concreto,m3,12,350000,4200000,28,28,28,0,130000,3640000,3640000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-04-19,2025-05-17,271,-218,4330000
7,Edificio Corporativo Torre Norte,Comercial,Cimentación,Vaciado,Concreto,m3,9,350000,3150000,17,21,17,-4,130000,2730000,2210000,520000,-19.0%,Bogotá,Soleado,Ahorro,2025-04-21,2025-05-08,297,-258,3280000
3,Residencial Altos del Norte,Residencial,Acabados,Cielorraso,Drywall,Lámina,35,40000,1400000,12,15,12,-3,100000,1500000,1200000,300000,-20.0%,Bogotá,Soleado,Ahorro,2025-02-07,2025-02-19,334,-291,1500000
4,Conjunto Horizonte Verde,Residencial,Acabados,Pintura,Pintura,Galón,14,90000,1260000,17,18,17,-1,90000,1620000,1530000,90000,-6.0%,Bogotá,Soleado,Ahorro,2025-06-14,2025-07-01,291,-229,1350000
4,Conjunto Horizonte Verde,Residencial,Instalaciones,Eléctrica,Punto eléctrico,Punto,17,120000,2040000,11,12,11,-1,120000,1440000,1320000,120000,-8.0%,Bogotá,Soleado,Ahorro,2025-06-14,2025-06-25,292,-245,2160000
2,Conjunto Cerrado Villa Campestre,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,6,150000,900000,13,12,13,1,120000,1440000,1560000,-120000,8.0%,Bogotá,Lluvia,Sobrecosto,2025-08-18,2025-08-31,290,-235,1020000
7,Edificio Corporativo Torre Norte,Comercial,Cimentación,Vaciado,Concreto,m3,10,350000,3500000,20,23,20,-3,130000,2990000,2600000,390000,-13.0%,Bogotá,Nublado,Ahorro,2025-04-21,2025-05-11,295,-234,3630000
0,Conjunto Residencial Marsella,Residencial,Cimentación,Vaciado,Concreto,m3,11,350000,3850000,27,28,27,-1,130000,3640000,3510000,130000,-4.0%,Bogotá,Soleado,Ahorro,2025-11-17,2025-12-14,323,-290,3980000
6,Centro Comercial Plaza Central,Comercial,Acabados,Estuco,Estuco plástico,Bulto,12,30000,360000,10,9,10,1,95000,855000,950000,-95000,11.0%,Bogotá,Lluvia,Sobrecosto,2025-04-19,2025-04-29,278,-246,455000
5,Residencial Jardines del Sur,Residencial,Acabados,Pintura,Pintura,Galón,14,90000,1260000,18,17,18,1,90000,1530000,1620000,-90000,6.0%,Bogotá,Lluvia,Sobrecosto,2025-09-27,2025-10-15,339,-268,1350000
2,Conjunto Cerrado Villa Campestre,Residencial,Estructura,Armado,Acero,Kg,90,4500,405000,28,26,28,2,130000,3380000,3640000,-260000,8.0%,Bogotá,Lluvia,Sobrecosto,2025-08-18,2025-09-15,293,-221,535000
6,Centro Comercial Plaza Central,Comercial,Instalaciones,Eléctrica,Punto eléctrico,Punto,13,120000,1560000,11,11,11,0,120000,1320000,1320000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-04-19,2025-04-30,277,-231,1680000
7,Edificio Corporativo Torre Norte,Comercial,Acabados,Enchape,Cerámica,m2,24,50000,1200000,17,21,17,-4,105000,2205000,1785000,420000,-19.0%,Bogotá,Soleado,Ahorro,2025-04-21,2025-05-08,291,-241,1305000
2,Conjunto Cerrado Villa Campestre,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,14,180000,2520000,11,11,11,0,120000,1320000,1320000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-08-18,2025-08-29,292,-228,2640000
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Acueducto,Punto agua,Punto,13,140000,1820000,12,11,12,1,120000,1320000,1440000,-120000,9.0%,Bogotá,Lluvia,Sobrecosto,2025-04-21,2025-05-03,296,-252,1940000
9,Centro Empresarial Nova,Comercial,Acabados,Estuco,Estuco plástico,Bulto,12,30000,360000,11,13,11,-2,95000,1235000,1045000,190000,-15.0%,Bogotá,Soleado,Ahorro,2025-06-17,2025-06-28,302,-290,455000
7,Edificio Corporativo Torre Norte,Comercial,Acabados,Enchape,Cerámica,m2,19,50000,950000,15,15,15,0,105000,1575000,1575000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-04-21,2025-05-06,298,-248,1055000
2,Conjunto Cerrado Villa Campestre,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,14,150000,2100000,12,14,12,-2,120000,1680000,1440000,240000,-14.0%,Bogotá,Soleado,Ahorro,2025-08-18,2025-08-30,290,-232,2220000
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,17,200000,3400000,8,10,8,-2,110000,1100000,880000,220000,-20.0%,Bogotá,Soleado,Ahorro,2025-08-18,2025-08-26,298,-283,3510000
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Instalación closet,MDF,Unidad,13,200000,2600000,6,5,6,1,110000,550000,660000,-110000,20.0%,Bogotá,Nublado,Sobrecosto,2025-04-19,2025-04-25,279,-247,2710000
1,Urbanización Los Almendros,Residencial,Estructura,Vaciado,Concreto,m3,8,350000,2800000,16,16,16,0,130000,2080000,2080000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-09-13,2025-09-29,273,-243,2930000
4,Conjunto Horizonte Verde,Residencial,Estructura,Vaciado,Concreto,m3,5,350000,1750000,21,27,21,-6,130000,3510000,2730000,780000,-22.0%,Bogotá,Soleado,Ahorro,2025-06-14,2025-07-05,295,-252,1880000
1,Urbanización Los Almendros,Residencial,Acabados,Pintura,Pintura,Galón,5,90000,450000,19,22,19,-3,90000,1980000,1710000,270000,-14.0%,Bogotá,Soleado,Ahorro,2025-09-13,2025-10-02,273,-222,540000
4,Conjunto Horizonte Verde,Residencial,Acabados,Cielorraso,Drywall,Lámina,36,40000,1440000,16,17,16,-1,100000,1700000,1600000,100000,-6.0%,Bogotá,Soleado,Ahorro,2025-06-14,2025-06-30,290,-221,1540000
6,Centro Comercial Plaza Central,Comercial,Instalaciones,Sanitaria,Punto sanitario,Punto,8,150000,1200000,18,17,18,1,120000,2040000,2160000,-120000,6.0%,Bogotá,Nublado,Sobrecosto,2025-04-19,2025-05-07,273,-228,1320000
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Acueducto,Punto agua,Punto,14,140000,1960000,13,11,13,2,120000,1320000,1560000,-240000,18.0%,Bogotá,Lluvia,Sobrecosto,2025-11-17,2025-11-30,317,-247,2080000
5,Residencial Jardines del Sur,Residencial,Estructura,Vaciado,Concreto,m3,9,350000,3150000,27,29,27,-2,130000,3770000,3510000,260000,-7.0%,Bogotá,Soleado,Ahorro,2025-09-27,2025-10-24,339,-283,3280000
8,Mall Gran Avenida,Comercial,Instalaciones,Acueducto,Punto agua,Punto,12,140000,1680000,11,10,11,1,120000,1200000,1320000,-120000,10.0%,Bogotá,Lluvia,Sobrecosto,2025-10-22,2025-11-02,284,-262,1800000
8,Mall Gran Avenida,Comercial,Equipamiento,Instalación cocina,MDF,Unidad,20,200000,4000000,11,13,11,-2,110000,1430000,1210000,220000,-15.0%,Bogotá,Soleado,Ahorro,2025-10-22,2025-11-02,292,-233,4110000
5,Residencial Jardines del Sur,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,4,300000,1200000,8,7,8,1,100000,700000,800000,-100000,14.0%,Bogotá,Lluvia,Sobrecosto,2025-09-27,2025-10-05,334,-320,1300000
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,2,300000,600000,6,6,6,0,100000,600000,600000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-04-21,2025-04-27,300,-244,700000
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Instalación cocina,MDF,Unidad,7,200000,1400000,13,12,13,1,110000,1320000,1430000,-110000,8.0%,Bogotá,Lluvia,Sobrecosto,2025-04-21,2025-05-04,300,-273,1510000
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Instalación closet,MDF,Unidad,7,200000,1400000,10,10,10,0,110000,1100000,1100000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-04-21,2025-05-01,295,-274,1510000
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,9,300000,2700000,7,9,7,-2,100000,900000,700000,200000,-22.0%,Bogotá,Soleado,Ahorro,2025-08-18,2025-08-25,295,-281,2800000
1,Urbanización Los Almendros,Residencial,Cimentación,Armado,Acero,Kg,83,4500,373500,19,23,19,-4,130000,2990000,2470000,520000,-17.0%,Bogotá,Soleado,Ahorro,2025-09-13,2025-10-02,279,-257,503500
9,Centro Empresarial Nova,Comercial,Cimentación,Armado,Acero,Kg,98,4500,441000,26,31,26,-5,130000,4030000,3380000,650000,-16.0%,Bogotá,Soleado,Ahorro,2025-06-17,2025-07-13,306,-271,571000
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación closet,MDF,Unidad,16,200000,3200000,8,10,8,-2,110000,1100000,880000,220000,-20.0%,Bogotá,Soleado,Ahorro,2025-06-14,2025-06-22,294,-285,3310000
9,Centro Empresarial Nova,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,8,250000,2000000,3,3,3,0,95000,285000,285000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-06-17,2025-06-20,310,-275,2095000
1,Urbanización Los Almendros,Residencial,Cimentación,Vaciado,Concreto,m3,13,350000,4550000,25,25,25,0,130000,3250000,3250000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-09-13,2025-10-08,274,-201,4680000
5,Residencial Jardines del Sur,Residencial,Cimentación,Armado,Acero,Kg,89,4500,400500,24,26,24,-2,130000,3380000,3120000,260000,-8.0%,Bogotá,Soleado,Ahorro,2025-09-27,2025-10-21,343,-302,530500
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Sanitaria,Punto sanitario,Punto,10,150000,1500000,17,22,17,-5,120000,2640000,2040000,600000,-23.0%,Bogotá,Soleado,Ahorro,2025-04-21,2025-05-08,296,-236,1620000
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,1,300000,300000,7,8,7,-1,100000,800000,700000,100000,-13.0%,Bogotá,Soleado,Ahorro,2025-04-21,2025-04-28,302,-283,400000
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,17,200000,3400000,8,9,8,-1,110000,990000,880000,110000,-11.0%,Bogotá,Soleado,Ahorro,2025-08-18,2025-08-26,297,-277,3510000
3,Residencial Altos del Norte,Residencial,Estructura,Armado,Acero,Kg,87,4500,391500,20,22,20,-2,130000,2860000,2600000,260000,-9.0%,Bogotá,Soleado,Ahorro,2025-02-07,2025-02-27,329,-303,521500
6,Centro Comercial Plaza Central,Comercial,Cimentación,Vaciado,Concreto,m3,9,350000,3150000,25,30,25,-5,130000,3900000,3250000,650000,-17.0%,Bogotá,Nublado,Ahorro,2025-04-19,2025-05-14,282,-208,3280000
3,Residencial Altos del Norte,Residencial,Cimentación,Vaciado,Concreto,m3,11,350000,3850000,26,25,26,1,130000,3250000,3380000,-130000,4.0%,Bogotá,Lluvia,Sobrecosto,2025-02-07,2025-03-05,330,-283,3980000
6,Centro Comercial Plaza Central,Comercial,Instalaciones,Acueducto,Punto agua,Punto,17,140000,2380000,19,21,19,-2,120000,2520000,2280000,240000,-10.0%,Bogotá,Soleado,Ahorro,2025-04-19,2025-05-08,280,-239,2500000
8,Mall Gran Avenida,Comercial,Equipamiento,Instalación cocina,MDF,Unidad,17,200000,3400000,14,16,14,-2,110000,1760000,1540000,220000,-13.0%,Bogotá,Soleado,Ahorro,2025-10-22,2025-11-05,289,-257,3510000
9,Centro Empresarial Nova,Comercial,Equipamiento,Instalación cocina,MDF,Unidad,17,200000,3400000,14,18,14,-4,110000,1980000,1540000,440000,-22.0%,Bogotá,Soleado,Ahorro,2025-06-17,2025-07-01,308,-287,3510000
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,5,250000,1250000,6,7,6,-1,95000,665000,570000,95000,-14.0%,Bogotá,Soleado,Ahorro,2025-04-21,2025-04-27,304,-270,1345000
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,5,300000,1500000,7,7,7,0,100000,700000,700000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-04-21,2025-04-28,305,-256,1600000
7,Edificio Corporativo Torre Norte,Comercial,Acabados,Estuco,Estuco plástico,Bulto,26,30000,780000,9,9,9,0,95000,855000,855000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-04-21,2025-04-30,308,-280,875000
9,Centro Empresarial Nova,Comercial,Acabados,Pintura,Pintura,Galón,8,90000,720000,11,12,11,-1,90000,1080000,990000,90000,-8.0%,Bogotá,Soleado,Ahorro,2025-06-17,2025-06-28,309,-276,810000
0,Conjunto Residencial Marsella,Residencial,Acabados,Pintura,Pintura,Galón,9,90000,810000,17,17,17,0,90000,1530000,1530000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-11-17,2025-12-04,322,-275,900000
3,Residencial Altos del Norte,Residencial,Instalaciones,Eléctrica,Punto eléctrico,Punto,15,120000,1800000,17,22,17,-5,120000,2640000,2040000,600000,-23.0%,Bogotá,Nublado,Ahorro,2025-02-07,2025-02-24,339,-279,1920000
6,Centro Comercial Plaza Central,Comercial,Instalaciones,Contra incendio,Punto incendio,Punto,17,180000,3060000,11,11,11,0,120000,1320000,1320000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-04-19,2025-04-30,284,-252,3180000
6,Centro Comercial Plaza Central,Comercial,Instalaciones,Gas,Punto gas,Punto,15,130000,1950000,13,17,13,-4,120000,2040000,1560000,480000,-24.0%,Bogotá,Soleado,Ahorro,2025-04-19,2025-05-02,277,-244,2070000
2,Conjunto Cerrado Villa Campestre,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,16,150000,2400000,12,12,12,0,120000,1440000,1440000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-08-18,2025-08-30,297,-249,2520000
9,Centro Empresarial Nova,Comercial,Instalaciones,Acueducto,Punto agua,Punto,9,140000,1260000,19,20,19,-1,120000,2400000,2280000,120000,-5.0%,Bogotá,Soleado,Ahorro,2025-06-17,2025-07-06,305,-282,1380000
5,Residencial Jardines del Sur,Residencial,Instalaciones,Gas,Punto gas,Punto,7,130000,910000,15,13,15,2,120000,1560000,1800000,-240000,15.0%,Bogotá,Lluvia,Sobrecosto,2025-09-27,2025-10-12,342,-306,1030000
8,Mall Gran Avenida,Comercial,Cimentación,Armado,Acero,Kg,112,4500,504000,16,16,16,0,130000,2080000,2080000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-10-22,2025-11-07,287,-251,634000
4,Conjunto Horizonte Verde,Residencial,Cimentación,Armado,Acero,Kg,96,4500,432000,18,21,18,-3,130000,2730000,2340000,390000,-14.0%,Bogotá,Nublado,Ahorro,2025-06-14,2025-07-02,296,-261,562000
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,1,250000,250000,6,6,6,0,95000,570000,570000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-04-19,2025-04-25,284,-274,345000
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,3,250000,750000,3,3,3,0,95000,285000,285000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-08-18,2025-08-21,294,-254,845000
9,Centro Empresarial Nova,Comercial,Acabados,Estuco,Estuco plástico,Bulto,24,30000,720000,12,13,12,-1,95000,1235000,1140000,95000,-8.0%,Bogotá,Soleado,Ahorro,2025-06-17,2025-06-29,306,-277,815000
0,Conjunto Residencial Marsella,Residencial,Acabados,Pintura,Pintura,Galón,8,90000,720000,12,12,12,0,90000,1080000,1080000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-11-17,2025-11-29,327,-300,810000
6,Centro Comercial Plaza Central,Comercial,Cimentación,Vaciado,Concreto,m3,12,350000,4200000,24,24,24,0,130000,3120000,3120000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-04-19,2025-05-13,284,-237,4330000
8,Mall Gran Avenida,Comercial,Cimentación,Vaciado,Concreto,m3,13,350000,4550000,25,24,25,1,130000,3120000,3250000,-130000,4.0%,Bogotá,Lluvia,Sobrecosto,2025-10-22,2025-11-16,287,-220,4680000
8,Mall Gran Avenida,Comercial,Estructura,Vaciado,Concreto,m3,9,350000,3150000,24,23,24,1,130000,2990000,3120000,-130000,4.0%,Bogotá,Nublado,Sobrecosto,2025-10-22,2025-11-15,290,-221,3280000
8,Mall Gran Avenida,Comercial,Instalaciones,Acueducto,Punto agua,Punto,7,140000,980000,10,9,10,1,120000,1080000,1200000,-120000,11.0%,Bogotá,Lluvia,Sobrecosto,2025-10-22,2025-11-01,290,-260,1100000
8,Mall Gran Avenida,Comercial,Instalaciones,Gas,Punto gas,Punto,20,130000,2600000,19,17,19,2,120000,2040000,2280000,-240000,12.0%,Bogotá,Lluvia,Sobrecosto,2025-10-22,2025-11-10,290,-240,2720000
3,Residencial Altos del Norte,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,10,200000,2000000,10,10,10,0,110000,1100000,1100000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-02-07,2025-02-17,341,-312,2110000
9,Centro Empresarial Nova,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,6,300000,1800000,8,7,8,1,100000,700000,800000,-100000,14.0%,Bogotá,Lluvia,Sobrecosto,2025-06-17,2025-06-25,311,-297,1900000
